240.126	748.949	748.949	647.001	240.126	240.126	240.126	647.001	748.949	748.949	647.001	748.949	240.126	240.126	647.001	748.949	647.001	647.001	647.001	748.949	647.001	647.001	240.126	748.949	240.126	240.126	647.001	748.949	240.126	748.949	647.001	748.949	647.001	647.001	647.001	647.001	240.126	748.949	748.949	647.001	647.001	748.949	240.126	647.001	748.949	647.001	240.126	240.126	647.001	748.949	748.949	240.126	240.126	748.949	647.001	748.949	748.949	748.949	647.001	240.126	647.001	240.126	240.126	748.949	647.001	240.126	647.001	647.001	647.001	647.001	647.001	748.949	647.001	647.001	240.126	240.126	647.001	647.001	240.126	647.001	240.126	748.949	240.126	748.949	748.949	748.949	748.949	240.126	240.126	647.001	748.949	240.126	748.949	240.126	748.949	647.001	748.949	748.949	748.949	647.001	
240.686	749	749	647.154	240.686	240.686	240.686	647.154	749	749	647.154	749	240.686	240.686	647.154	749	647.154	647.154	647.154	749	647.154	647.154	240.686	749	240.686	240.686	647.154	749	240.686	749	647.154	749	647.154	647.154	647.154	647.154	240.686	749	749	647.154	647.154	749	240.686	647.154	749	647.154	240.686	240.686	647.154	749	749	240.686	240.686	749	647.154	749	749	749	647.154	240.686	647.154	240.686	240.686	749	647.154	240.686	647.154	647.154	647.154	647.154	647.154	749	647.154	647.154	240.686	240.686	647.154	647.154	240.686	647.154	240.686	749	240.686	749	749	749	749	240.686	240.686	647.154	749	240.686	749	240.686	749	647.154	749	749	749	647.154	
241.245	749.051	749.051	647.307	241.245	241.245	241.245	647.307	749.051	749.051	647.307	749.051	241.245	241.245	647.307	749.051	647.307	647.307	647.307	749.051	647.307	647.307	241.245	749.051	241.245	241.245	647.307	749.051	241.245	749.051	647.307	749.051	647.307	647.307	647.307	647.307	241.245	749.051	749.051	647.307	647.307	749.051	241.245	647.307	749.051	647.307	241.245	241.245	647.307	749.051	749.051	241.245	241.245	749.051	647.307	749.051	749.051	749.051	647.307	241.245	647.307	241.245	241.245	749.051	647.307	241.245	647.307	647.307	647.307	647.307	647.307	749.051	647.307	647.307	241.245	241.245	647.307	647.307	241.245	647.307	241.245	749.051	241.245	749.051	749.051	749.051	749.051	241.245	241.245	647.307	749.051	241.245	749.051	241.245	749.051	647.307	749.051	749.051	749.051	647.307	
241.804	749.102	749.102	647.46	241.804	241.804	241.804	647.46	749.102	749.102	647.46	749.102	241.804	241.804	647.46	749.102	647.46	647.46	647.46	749.102	647.46	647.46	241.804	749.102	241.804	241.804	647.46	749.102	241.804	749.102	647.46	749.102	647.46	647.46	647.46	647.46	241.804	749.102	749.102	647.46	647.46	749.102	241.804	647.46	749.102	647.46	241.804	241.804	647.46	749.102	749.102	241.804	241.804	749.102	647.46	749.102	749.102	749.102	647.46	241.804	647.46	241.804	241.804	749.102	647.46	241.804	647.46	647.46	647.46	647.46	647.46	749.102	647.46	647.46	241.804	241.804	647.46	647.46	241.804	647.46	241.804	749.102	241.804	749.102	749.102	749.102	749.102	241.804	241.804	647.46	749.102	241.804	749.102	241.804	749.102	647.46	749.102	749.102	749.102	647.46	
242.362	749.153	749.153	647.612	242.362	242.362	242.362	647.612	749.153	749.153	647.612	749.153	242.362	242.362	647.612	749.153	647.612	647.612	647.612	749.153	647.612	647.612	242.362	749.153	242.362	242.362	647.612	749.153	242.362	749.153	647.612	749.153	647.612	647.612	647.612	647.612	242.362	749.153	749.153	647.612	647.612	749.153	242.362	647.612	749.153	647.612	242.362	242.362	647.612	749.153	749.153	242.362	242.362	749.153	647.612	749.153	749.153	749.153	647.612	242.362	647.612	242.362	242.362	749.153	647.612	242.362	647.612	647.612	647.612	647.612	647.612	749.153	647.612	647.612	242.362	242.362	647.612	647.612	242.362	647.612	242.362	749.153	242.362	749.153	749.153	749.153	749.153	242.362	242.362	647.612	749.153	242.362	749.153	242.362	749.153	647.612	749.153	749.153	749.153	647.612	
242.92	749.204	749.204	647.765	242.92	242.92	242.92	647.765	749.204	749.204	647.765	749.204	242.92	242.92	647.765	749.204	647.765	647.765	647.765	749.204	647.765	647.765	242.92	749.204	242.92	242.92	647.765	749.204	242.92	749.204	647.765	749.204	647.765	647.765	647.765	647.765	242.92	749.204	749.204	647.765	647.765	749.204	242.92	647.765	749.204	647.765	242.92	242.92	647.765	749.204	749.204	242.92	242.92	749.204	647.765	749.204	749.204	749.204	647.765	242.92	647.765	242.92	242.92	749.204	647.765	242.92	647.765	647.765	647.765	647.765	647.765	749.204	647.765	647.765	242.92	242.92	647.765	647.765	242.92	647.765	242.92	749.204	242.92	749.204	749.204	749.204	749.204	242.92	242.92	647.765	749.204	242.92	749.204	242.92	749.204	647.765	749.204	749.204	749.204	647.765	
243.477	749.255	749.255	647.917	243.477	243.477	243.477	647.917	749.255	749.255	647.917	749.255	243.477	243.477	647.917	749.255	647.917	647.917	647.917	749.255	647.917	647.917	243.477	749.255	243.477	243.477	647.917	749.255	243.477	749.255	647.917	749.255	647.917	647.917	647.917	647.917	243.477	749.255	749.255	647.917	647.917	749.255	243.477	647.917	749.255	647.917	243.477	243.477	647.917	749.255	749.255	243.477	243.477	749.255	647.917	749.255	749.255	749.255	647.917	243.477	647.917	243.477	243.477	749.255	647.917	243.477	647.917	647.917	647.917	647.917	647.917	749.255	647.917	647.917	243.477	243.477	647.917	647.917	243.477	647.917	243.477	749.255	243.477	749.255	749.255	749.255	749.255	243.477	243.477	647.917	749.255	243.477	749.255	243.477	749.255	647.917	749.255	749.255	749.255	647.917	
244.033	749.306	749.306	648.069	244.033	289.892	244.033	648.069	749.306	749.306	648.069	749.306	244.033	244.033	648.069	749.306	648.069	648.069	648.069	749.306	648.069	648.069	244.033	749.306	244.033	244.033	648.069	749.306	244.033	749.306	648.069	749.306	648.069	648.069	648.069	648.069	244.033	749.306	749.306	648.069	648.069	749.306	244.033	648.069	749.306	648.069	244.033	244.033	648.069	749.306	749.306	244.033	244.033	749.306	648.069	749.306	749.306	749.306	648.069	244.033	648.069	244.033	244.033	749.306	648.069	244.033	648.069	648.069	648.069	648.069	648.069	749.306	648.069	648.069	244.033	244.033	648.069	648.069	244.033	648.069	244.033	749.306	244.033	749.306	749.306	749.306	749.306	244.033	244.033	648.069	749.306	244.033	749.306	244.033	749.306	648.069	749.306	749.306	749.306	648.069	
244.589	749.356	749.356	648.221	244.589	396.217	244.589	648.221	749.356	749.356	648.221	749.356	244.589	244.589	648.221	749.356	648.221	648.221	648.221	749.356	648.221	648.221	244.589	749.356	244.589	244.589	648.221	749.356	244.589	749.356	648.221	749.356	648.221	648.221	648.221	648.221	244.589	749.356	749.356	648.221	648.221	749.356	244.589	648.221	749.356	648.221	244.589	244.589	648.221	749.356	749.356	244.589	244.589	749.356	648.221	749.356	749.356	749.356	648.221	244.589	648.221	244.589	244.589	749.356	648.221	244.589	648.221	648.221	648.221	648.221	648.221	749.356	648.221	648.221	244.589	244.589	648.221	648.221	244.589	648.221	244.589	749.356	244.589	749.356	749.356	749.356	749.356	244.589	244.589	648.221	749.356	244.589	749.356	244.589	749.356	648.221	749.356	749.356	749.356	648.221	
245.145	749.407	749.407	648.373	245.145	396.62	245.145	648.373	749.407	749.407	648.373	749.407	245.145	245.145	648.373	749.407	648.373	648.373	648.373	749.407	648.373	648.373	245.145	749.407	245.145	245.145	648.373	749.407	245.145	749.407	648.373	749.407	648.373	648.373	648.373	648.373	245.145	749.407	749.407	648.373	648.373	749.407	245.145	648.373	749.407	648.373	245.145	245.145	648.373	749.407	749.407	245.145	245.145	749.407	648.373	749.407	749.407	749.407	648.373	245.145	648.373	294.106	245.145	749.407	648.373	245.145	648.373	648.373	648.373	648.373	648.373	749.407	648.373	648.373	245.145	245.145	648.373	648.373	245.145	648.373	245.145	749.407	245.145	749.407	749.407	749.407	749.407	245.145	245.145	648.373	749.407	245.145	749.407	245.145	749.407	648.373	749.407	749.407	749.407	648.373	
245.7	749.458	749.458	648.525	245.7	397.024	245.7	648.525	749.458	749.458	648.525	749.458	245.7	245.7	648.525	749.458	648.525	648.525	648.525	749.458	648.525	648.525	245.7	749.458	245.7	245.7	648.525	749.458	245.7	749.458	648.525	749.458	648.525	648.525	648.525	648.525	245.7	749.458	749.458	648.525	648.525	749.458	245.7	648.525	749.458	648.525	245.7	245.7	648.525	749.458	749.458	245.7	245.7	749.458	648.525	749.458	749.458	749.458	648.525	245.7	648.525	397.024	245.7	749.458	648.525	245.7	648.525	648.525	648.525	648.525	648.525	749.458	648.525	648.525	245.7	245.7	648.525	648.525	245.7	648.525	245.7	749.458	245.7	749.458	749.458	749.458	749.458	245.7	245.7	648.525	749.458	245.7	749.458	245.7	749.458	648.525	749.458	749.458	749.458	648.525	
246.254	749.508	749.508	648.676	246.254	397.427	246.254	648.676	749.508	749.508	648.676	749.508	246.254	246.254	648.676	749.508	648.676	648.676	648.676	749.508	648.676	648.676	246.254	749.508	246.254	246.254	648.676	749.508	246.254	749.508	648.676	749.508	648.676	648.676	648.676	648.676	246.254	749.508	749.508	648.676	648.676	749.508	246.254	648.676	749.508	648.676	246.254	246.254	648.676	749.508	749.508	246.254	246.254	749.508	648.676	749.508	749.508	749.508	648.676	246.254	648.676	397.427	246.254	749.508	648.676	246.254	648.676	648.676	648.676	648.676	648.676	749.508	648.676	648.676	246.254	297.712	648.676	648.676	246.254	648.676	246.254	749.508	246.254	749.508	749.508	749.508	749.508	246.254	246.254	648.676	749.508	297.712	749.508	246.254	749.508	648.676	749.508	749.508	749.508	648.676	
246.808	749.559	749.559	648.827	246.808	397.829	246.808	648.827	749.559	749.559	648.827	749.559	246.808	246.808	648.827	749.559	648.827	648.827	648.827	749.559	648.827	648.827	246.808	749.559	246.808	246.808	648.827	749.559	246.808	749.559	648.827	749.559	648.827	648.827	648.827	648.827	246.808	749.559	749.559	648.827	648.827	749.559	246.808	648.827	749.559	648.827	246.808	246.808	648.827	749.559	749.559	246.808	246.808	749.559	648.827	749.559	749.559	749.559	648.827	246.808	648.827	397.829	246.808	749.559	648.827	246.808	648.827	648.827	648.827	648.827	648.827	749.559	648.827	648.827	246.808	397.829	648.827	648.827	246.808	648.827	246.808	749.559	246.808	749.559	749.559	749.559	749.559	246.808	246.808	648.827	749.559	397.829	749.559	246.808	749.559	648.827	749.559	749.559	749.559	648.827	
247.361	749.609	749.609	648.978	247.361	398.231	247.361	648.978	749.609	749.609	648.978	749.609	247.361	247.361	648.978	749.609	648.978	648.978	648.978	749.609	648.978	648.978	247.361	749.609	247.361	247.361	648.978	749.609	247.361	749.609	648.978	749.609	648.978	648.978	648.978	648.978	247.361	749.609	749.609	648.978	648.978	749.609	247.361	648.978	749.609	648.978	247.361	247.361	648.978	749.609	749.609	247.361	247.361	749.609	648.978	749.609	749.609	749.609	648.978	247.361	648.978	398.231	247.361	749.609	648.978	247.361	648.978	648.978	648.978	648.978	648.978	749.609	648.978	648.978	247.361	398.231	648.978	648.978	247.361	648.978	300.712	749.609	247.361	749.609	749.609	749.609	749.609	247.361	247.361	648.978	749.609	398.231	749.609	247.361	749.609	648.978	749.609	749.609	749.609	648.978	
247.913	749.659	749.659	649.13	247.913	398.633	247.913	649.13	749.659	749.659	649.13	749.659	247.913	247.913	649.13	749.659	649.13	649.13	649.13	749.659	649.13	649.13	247.913	749.659	247.913	247.913	649.13	749.659	247.913	749.659	649.13	749.659	649.13	649.13	649.13	649.13	247.913	749.659	749.659	649.13	649.13	749.659	247.913	649.13	749.659	649.13	247.913	247.913	649.13	749.659	749.659	247.913	247.913	749.659	649.13	749.659	749.659	749.659	649.13	247.913	649.13	398.633	247.913	749.659	649.13	247.913	649.13	649.13	649.13	649.13	649.13	749.659	649.13	649.13	247.913	398.633	649.13	649.13	247.913	649.13	398.633	749.659	247.913	749.659	749.659	749.659	749.659	247.913	247.913	649.13	749.659	398.633	749.659	247.913	749.659	649.13	749.659	749.659	749.659	649.13	
303.105	749.71	749.71	649.28	248.466	399.035	248.466	649.28	749.71	749.71	649.28	749.71	248.466	248.466	649.28	749.71	649.28	649.28	649.28	749.71	649.28	649.28	248.466	749.71	248.466	248.466	649.28	749.71	248.466	749.71	649.28	749.71	649.28	649.28	649.28	649.28	248.466	749.71	749.71	649.28	649.28	749.71	303.105	649.28	749.71	649.28	248.466	248.466	649.28	749.71	749.71	248.466	248.466	749.71	649.28	749.71	749.71	749.71	649.28	303.105	649.28	399.035	248.466	749.71	649.28	248.466	649.28	649.28	649.28	649.28	649.28	749.71	649.28	649.28	248.466	399.035	649.28	649.28	248.466	649.28	399.035	749.71	248.466	749.71	749.71	749.71	749.71	248.466	248.466	649.28	749.71	399.035	749.71	248.466	749.71	649.28	749.71	749.71	749.71	649.28	
399.436	749.76	749.76	649.431	249.017	399.436	249.017	649.431	749.76	749.76	649.431	749.76	249.017	249.017	649.431	749.76	649.431	649.431	649.431	749.76	649.431	649.431	249.017	749.76	249.017	249.017	649.431	749.76	249.017	749.76	649.431	749.76	649.431	649.431	649.431	649.431	249.017	749.76	749.76	649.431	649.431	749.76	399.436	649.431	749.76	649.431	249.017	249.017	649.431	749.76	749.76	249.017	249.017	749.76	649.431	749.76	749.76	749.76	649.431	399.436	649.431	399.436	249.017	749.76	649.431	249.017	649.431	649.431	649.431	649.431	649.431	749.76	649.431	649.431	249.017	399.436	649.431	649.431	249.017	649.431	399.436	749.76	249.017	749.76	749.76	749.76	749.76	249.017	249.017	649.431	749.76	399.436	749.76	249.017	749.76	649.431	749.76	749.76	749.76	649.431	
399.836	749.81	749.81	649.582	249.568	399.836	249.568	649.582	749.81	749.81	649.582	749.81	249.568	249.568	649.582	749.81	649.582	649.582	649.582	749.81	649.582	649.582	249.568	749.81	249.568	249.568	649.582	749.81	249.568	749.81	649.582	749.81	649.582	649.582	649.582	649.582	249.568	749.81	749.81	649.582	649.582	749.81	399.836	649.582	749.81	649.582	249.568	249.568	649.582	749.81	749.81	249.568	249.568	749.81	649.582	749.81	749.81	749.81	649.582	399.836	649.582	399.836	249.568	749.81	649.582	304.894	649.582	649.582	649.582	649.582	649.582	749.81	649.582	649.582	249.568	399.836	649.582	649.582	249.568	649.582	399.836	749.81	304.894	749.81	749.81	749.81	749.81	304.894	249.568	649.582	749.81	399.836	749.81	304.894	749.81	649.582	749.81	749.81	749.81	649.582	
400.236	749.861	749.861	649.732	250.119	400.236	250.119	649.732	749.861	749.861	649.732	749.861	250.119	250.119	649.732	749.861	649.732	649.732	649.732	749.861	649.732	649.732	250.119	749.861	250.119	250.119	649.732	749.861	250.119	749.861	649.732	749.861	649.732	649.732	649.732	649.732	250.119	749.861	749.861	649.732	649.732	749.861	400.236	649.732	749.861	649.732	250.119	250.119	649.732	749.861	749.861	250.119	250.119	749.861	649.732	749.861	749.861	749.861	649.732	400.236	649.732	400.236	250.119	749.861	649.732	400.236	649.732	649.732	649.732	649.732	649.732	749.861	649.732	649.732	250.119	400.236	649.732	649.732	250.119	649.732	400.236	749.861	400.236	749.861	749.861	749.861	749.861	400.236	250.119	649.732	749.861	400.236	749.861	400.236	749.861	649.732	749.861	749.861	749.861	649.732	
400.636	749.911	749.911	649.882	250.668	400.636	250.668	649.882	749.911	749.911	649.882	749.911	250.668	250.668	649.882	749.911	649.882	649.882	649.882	749.911	649.882	649.882	250.668	749.911	250.668	306.08	649.882	749.911	250.668	749.911	649.882	749.911	649.882	649.882	649.882	649.882	306.08	749.911	749.911	649.882	649.882	749.911	400.636	649.882	749.911	649.882	306.08	306.08	649.882	749.911	749.911	250.668	250.668	749.911	649.882	749.911	749.911	749.911	649.882	400.636	649.882	400.636	250.668	749.911	649.882	400.636	649.882	649.882	649.882	649.882	649.882	749.911	649.882	649.882	250.668	400.636	649.882	649.882	250.668	649.882	400.636	749.911	400.636	749.911	749.911	749.911	749.911	400.636	306.08	649.882	749.911	400.636	749.911	400.636	749.911	649.882	749.911	749.911	749.911	649.882	
401.035	749.961	749.961	650.032	251.218	401.035	251.218	650.032	749.961	749.961	650.032	749.961	251.218	251.218	650.032	749.961	650.032	650.032	650.032	749.961	650.032	650.032	251.218	749.961	251.218	401.035	650.032	749.961	251.218	749.961	650.032	749.961	650.032	650.032	650.032	650.032	401.035	749.961	749.961	650.032	650.032	749.961	401.035	650.032	749.961	650.032	401.035	401.035	650.032	749.961	749.961	251.218	251.218	749.961	650.032	749.961	749.961	749.961	650.032	401.035	650.032	401.035	251.218	749.961	650.032	401.035	650.032	650.032	650.032	650.032	650.032	749.961	650.032	650.032	251.218	401.035	650.032	650.032	251.218	650.032	401.035	749.961	401.035	749.961	749.961	749.961	749.961	401.035	401.035	650.032	749.961	401.035	749.961	401.035	749.961	650.032	749.961	749.961	749.961	650.032	
401.434	750.011	750.011	650.182	251.767	401.434	251.767	650.182	750.011	750.011	650.182	750.011	251.767	306.664	650.182	750.011	650.182	650.182	650.182	750.011	650.182	650.182	251.767	750.011	306.664	401.434	650.182	750.011	251.767	750.011	650.182	750.011	650.182	650.182	650.182	650.182	401.434	750.011	750.011	650.182	650.182	750.011	401.434	650.182	750.011	650.182	401.434	401.434	650.182	750.011	750.011	306.664	251.767	750.011	650.182	750.011	750.011	750.011	650.182	401.434	650.182	401.434	306.664	750.011	650.182	401.434	650.182	650.182	650.182	650.182	650.182	750.011	650.182	650.182	251.767	401.434	650.182	650.182	251.767	650.182	401.434	750.011	401.434	750.011	750.011	750.011	750.011	401.434	401.434	650.182	750.011	401.434	750.011	401.434	750.011	650.182	750.011	750.011	750.011	650.182	
401.833	750.061	750.061	650.332	252.315	401.833	252.315	650.332	750.061	750.061	650.332	750.061	252.315	401.833	650.332	750.061	650.332	650.332	650.332	750.061	650.332	650.332	252.315	750.061	401.833	401.833	650.332	750.061	252.315	750.061	650.332	750.061	650.332	650.332	650.332	650.332	401.833	750.061	750.061	650.332	650.332	750.061	401.833	650.332	750.061	650.332	401.833	401.833	650.332	750.061	750.061	401.833	252.315	750.061	650.332	750.061	750.061	750.061	650.332	401.833	650.332	401.833	401.833	750.061	650.332	401.833	650.332	650.332	650.332	650.332	650.332	750.061	650.332	650.332	252.315	401.833	650.332	650.332	252.315	650.332	401.833	750.061	401.833	750.061	750.061	750.061	750.061	401.833	401.833	650.332	750.061	401.833	750.061	401.833	750.061	650.332	750.061	750.061	750.061	650.332	
402.231	750.111	750.111	650.482	252.862	402.231	306.647	650.482	750.111	750.111	650.482	750.111	306.647	402.231	650.482	750.111	650.482	650.482	650.482	750.111	650.482	650.482	252.862	750.111	402.231	402.231	650.482	750.111	306.647	750.111	650.482	750.111	650.482	650.482	650.482	650.482	402.231	750.111	750.111	650.482	650.482	750.111	402.231	650.482	750.111	650.482	402.231	402.231	650.482	750.111	750.111	402.231	306.647	750.111	650.482	750.111	750.111	750.111	650.482	402.231	650.482	402.231	402.231	750.111	650.482	402.231	650.482	650.482	650.482	650.482	650.482	750.111	650.482	650.482	252.862	402.231	650.482	650.482	252.862	650.482	402.231	750.111	402.231	750.111	750.111	750.111	750.111	402.231	402.231	650.482	750.111	402.231	750.111	402.231	750.111	650.482	750.111	750.111	750.111	650.482	
402.629	750.161	750.161	650.631	253.41	402.629	402.629	650.631	750.161	750.161	650.631	750.161	402.629	402.629	650.631	750.161	650.631	650.631	650.631	750.161	650.631	650.631	253.41	750.161	402.629	402.629	650.631	750.161	402.629	750.161	650.631	750.161	650.631	650.631	650.631	650.631	402.629	750.161	750.161	650.631	650.631	750.161	402.629	650.631	750.161	650.631	402.629	402.629	650.631	750.161	750.161	402.629	402.629	750.161	650.631	750.161	750.161	750.161	650.631	402.629	650.631	402.629	402.629	750.161	650.631	402.629	650.631	650.631	650.631	650.631	650.631	750.161	650.631	650.631	253.41	402.629	650.631	650.631	253.41	650.631	402.629	750.161	402.629	750.161	750.161	750.161	750.161	402.629	402.629	650.631	750.161	402.629	750.161	402.629	750.161	650.631	750.161	750.161	750.161	650.631	
