294103538	35
290649820	35
291122159	35
296373761	35
290047099	35
291007678	35
290070082	35
291067042	35
298584492	35
260017213	31
296645150	35
291857850	35
620118849	53
660174219	54
400112701	48
290076544	35
291046460	35
570365759	54
290236819	35
310020530	33
330272918	35
870003135	80
292367210	35
291427588	35
293124787	35
290549647	35
292665962	35
360173144	36
570237947	53
570135591	53
570032172	35
290077494	35
293672296	35
350153744	36
570092094	53
570528593	53
570145961	53
570119111	53
400038501	48
310376246	33
291123201	35
720023564	63
294710604	35
293771847	35
471023221	46
291857078	35
210031050	24
291435130	35
291065325	35
320001741	34
152024999	25
570161355	53
296381926	36
291121993	41
400008408	48
290095972	35
311031544	33
290729335	35
660018152	54
290077230	35
294151958	35
400094150	48
570041503	53
890015570	80
360025501	35
291142788	35
290508533	35
330130641	35
291143253	35
291536620	35
292208774	35
400215950	48
290624100	35
660087049	54
291564348	33
330044800	35
400430169	48
291777406	35
290038464	35
570280516	35
742080498	63
291002536	35
570020123	53
291948731	35
401392406	48
290013895	35
291058434	35
580003906	42
570384222	53
570085004	53
660009714	54
320430324	35
576419524	53
570137217	53
360006566	36
360078605	36
570261422	53
290022649	35
350028656	36
290094828	35
570121590	53
400015153	48
290042895	35
270010831	32
291095909	35
570027063	53
290115574	35
291140360	35
296499137	35
880002115	35
291065651	35
291099106	35
292706499	35
291139469	36
470011017	46
291718558	35
350337780	36
400797887	48
291020542	35
293114714	35
291115985	34
291140076	35
350103631	36
350956910	36
290023025	33
294267565	35
350038864	36
870324896	80
720094305	62
570077575	53
430043627	47
570359430	53
290031303	35
291351786	35
401264190	48
571655947	53
350552134	36
420092951	45
291081150	35
490039510	48
740037030	63
570038804	35
575400897	53
310425727	33
290213240	35
291103723	36
290079136	35
290206502	35
641144008	52
290338492	35
570384176	35
320203255	34
293216860	35
293892377	35
450044220	47
740083694	63
291139485	35
290047137	35
293777683	35
140000240	22
293223998	35
292993080	35
641047045	53
291088929	35
410052663	45
290079624	35
570873657	53
570065178	53
570013178	35
291139736	35
570136920	35
200070207	40
291155480	35
291044506	35
320202348	34
291066097	35
295379936	35
350122385	36
200022865	40
880420707	80
570130760	53
400071819	48
291145558	35
401125440	48
870578618	80
570190649	53
290569729	35
291044611	35
290622913	35
350242739	35
290666988	35
296643351	35
292021216	35
330003372	35
290022860	35
290029341	35
291018858	35
291139868	35
660041090	54
350199124	36
291145132	35
660173247	35
640016790	35
430097824	47
352336919	36
750025980	35
291342000	35
400044820	48
570159962	53
360091733	36
291763588	35
400186241	48
291002749	35
291029418	35
290096545	35
290059615	35
660026570	54
400005069	48
291098665	35
570177510	53
820200972	72
291068014	35
570047021	53
291069541	35
870007580	80
400654466	48
290590361	35
880196327	80
291085407	35
291058604	35
292837356	35
290713064	35
570060710	53
297533207	35
290868157	53
293214700	35
290053420	35
870068245	80
350107050	36
290143470	35
350444889	36
296261815	35
290091497	35
570153972	54
800008626	71
571289371	35
350657912	35
352060409	36
292203993	35
260018422	35
290129273	35
352908041	36
450030733	47
290658276	35
290386179	36
295944269	35
870038176	80
291102751	35
295371960	35
350192480	36
571554032	35
293052298	35
291138357	35
294379673	35
641046472	52
710060220	62
291005284	35
660082080	35
870317814	80
291059392	35
292385749	35
291067689	35
660049406	54
291116361	47
630046506	53
290185050	35
570081050	53
570769892	53
420003606	45
670007897	54
570257417	53
291141757	35
291066640	35
291140335	35
570029490	53
291138721	35
570057752	53
293703124	35
202013251	40
472006282	46
930019997	81
330172743	35
450008606	47
660028794	54
290995027	36
291146813	35
291800688	35
291023142	35
440026679	47
570172837	35
291045111	35
410055271	45
430161344	47
870017349	80
400017032	48
290077923	35
293857130	35
290030510	35
890073660	84
570384443	53
280083432	30
297339354	36
291522947	35
290051398	36
892017074	84
140085718	22
295286482	35
570132193	53
200033859	40
291016898	35
440115795	47
291021891	35
740096281	63
295065346	35
291020968	35
290661749	35
292928343	35
641028628	52
800029259	71
570006910	53
291101828	35
291096859	35
400005875	48
570006406	54
140116575	22
291097278	35
570079918	53
290040477	35
290904366	35
290031915	35
500014108	50
291047068	35
660157926	54
291003117	35
570384974	35
296270814	35
942020448	86
291051081	35
293942250	35
290010993	35
940003392	86
140007466	22
296679240	35
200019082	40
570184363	35
291104371	35
294194509	35
291158242	35
291103898	35
310370434	35
570110491	53
292677430	35
880052139	80
592039846	35
570158419	53
311041914	33
570363993	53
320004155	34
291399401	35
290023483	35
290013500	35
291600875	35
641220561	52
920042384	35
842052518	70
290667399	35
570020921	54
291056296	35
471032158	46
350103569	36
400040840	48
291120296	35
290091241	35
295669578	35
350323097	35
570123062	53
400747812	48
660064669	54
291012310	35
291099831	35
293774960	35
640008151	52
290978653	35
290062110	35
290968550	35
570384370	53
291139248	35
641034083	52
291143458	35
350155259	36
401292223	48
630134804	53
400004925	48
291021379	35
297421344	35
570098629	35
294662839	35
570221234	53
570011370	53
600008347	43
401226999	48
660025183	54
295292270	35
291100872	35
420005455	45
292232489	33
210009128	24
291623735	35
291039103	35
290946859	35
571700365	53
310241103	35
670008842	54
291643779	35
660002051	54
294115439	36
350167010	36
311018092	33
570946794	53
291088716	35
590019236	41
570111773	53
291110860	36
570350140	53
290265169	35
740020412	35
291152643	35
580006948	42
140165460	22
295286598	35
291054757	35
590000128	41
620014628	55
290696623	35
590010174	35
290081068	35
770006817	64
291022456	36
400261740	48
520005503	50
290001560	35
570186331	53
294300325	35
420132678	36
400511410	48
290031109	35
291648657	34
570099153	53
660125293	54
570186153	53
570121507	53
350325057	36
290331722	35
411006177	45
570160928	53
400174952	48
400047888	48
291096689	35
400524813	48
800029135	71
310002419	33
292389191	35
641026129	52
570117704	53
660027461	54
350264449	35
290086167	35
290076463	35
291047696	35
660004089	54
570075599	53
291055729	35
270007733	32
720023149	63
410084557	45
290079411	35
140103856	23
350679177	36
290519330	35
570223814	53
291051090	35
295644575	35
291158528	35
291043216	35
570002311	53
660015528	54
870576194	35
290395550	35
291300332	35
580013197	42
630022712	53
350630550	36
650050487	53
570949556	53
400186462	48
870243306	80
291002897	33
570188407	53
290639360	35
140306064	22
570113423	43
400336642	48
570134323	53
660036908	54
360084958	36
641246277	52
400037696	48
291007953	35
641035861	52
330140752	35
291150349	35
590052071	41
322257867	34
570236983	53
291002650	35
294051252	35
630069956	53
720094771	62
930047788	81
291128742	35
520061683	50
660095505	54
290010969	35
870523031	80
290859840	35
400922304	48
401243362	48
571630910	53
291038530	35
296224421	35
297208039	35
290099927	35
590017411	41
291029213	35
291143202	35
291018653	35
400142236	48
400955440	48
296425672	35
710219504	62
570208149	53
294012419	35
291058086	35
570233984	53
291039260	35
570116830	35
470018291	46
291014305	35
202011976	40
290004624	35
291101739	35
290009898	35
290617219	35
200000462	40
310280443	33
870058738	80
295658037	35
870571885	80
570671957	54
260008893	31
291137741	35
292216980	34
200047485	40
295749342	35
570335019	53
910061637	83
660039770	54
400490013	48
620165596	53
350304700	36
450037428	47
570762243	53
430019475	47
570102111	53
290656710	35
290078474	35
570162815	53
291088708	35
400023016	48
320710149	35
291807615	33
610033964	56
290600430	35
570097827	54
570061415	35
570371775	53
500062501	50
291099378	35
291137695	35
295720093	35
400006472	48
294024522	35
660119803	54
293896380	35
770009760	35
291087469	35
292968612	35
500121303	50
290063230	35
291044174	47
570639956	53
290051487	35
570119014	53
290030536	35
460005464	47
660018373	54
295587717	35
294372652	35
291141005	35
290834708	35
401036375	48
570107989	53
402341732	48
641056362	52
570145520	53
260012122	31
291668399	35
360054765	36
291139906	36
400674017	48
260014133	31
400882051	48
290920159	35
291096654	35
296673951	35
710025203	62
296507873	35
290059577	35
350600287	36
297904116	35
296277649	35
271021136	32
294210601	35
870356160	80
291022294	35
290416957	35
200005049	40
350061521	35
291139833	33
296810878	35
291710522	35
291044557	35
212039261	24
350238235	36
291143857	35
291672060	35
291016340	35
710071620	62
570203961	53
400320142	48
570455553	53
290060966	35
570239044	54
290326214	35
520002059	56
570402255	53
290002273	35
296157392	35
294348573	35
291022189	35
293127565	35
570138396	53
350172803	36
660007681	54
290073596	35
350054347	36
290078768	36
330014501	33
330038826	35
140009051	22
291021573	35
310002826	35
290083710	35
570232112	53
510118895	48
740105914	63
291101356	35
571525407	53
570020948	53
295901497	35
291093779	35
292267592	35
580012018	42
400093618	48
570201284	53
570122171	53
420004254	53
311011063	33
290032393	35
350043647	35
570214440	53
290066115	35
570093287	54
291038506	35
293164770	35
710086806	62
291099815	35
400023695	48
294200975	35
410050083	45
295998946	35
570179831	53
291102255	35
291099149	35
291013597	35
294156984	35
295285133	35
292068212	35
641497890	52
290952263	35
660015609	54
570158842	53
570197708	35
570346240	53
291044956	35
291021352	35
630049246	53
293111979	35
295292210	35
290019435	35
660003996	54
291099564	33
590033387	41
291050387	44
291966209	35
570384281	53
270067299	35
290022312	35
291649386	35
296278041	35
294711295	35
641046154	52
400435756	48
294244697	35
290024412	35
210026111	24
670006971	54
880002662	80
510007120	48
641025270	52
320345700	34
290384672	35
641025076	52
400232065	48
330124510	35
294045082	35
940008866	86
291305695	35
570030242	35
740076140	63
400832348	48
575142308	53
630046140	53
291258980	35
291022472	35
411007688	35
260133841	31
295126035	35
290031125	35
570106915	53
291138080	35
740000160	63
291073786	35
350314209	36
291028888	35
470001550	46
641080875	52
295103876	35
291141013	35
290051100	35
291054935	35
290238064	35
290355494	35
291043526	35
710018932	62
293749795	35
400044889	48
291138551	35
411022865	45
660002078	54
293902313	35
290589398	35
490002870	48
570061997	53
290017017	35
590110837	41
900135301	80
290030145	35
280197969	30
570045100	54
290079470	35
570020573	53
290095840	35
291483577	35
291139825	35
290623170	35
401349330	48
290164869	35
400026295	48
662028821	54
471002542	46
290835577	35
294505385	35
293236984	35
570237319	54
450035425	47
170059235	35
870144294	80
200316451	40
610112074	56
310013968	33
270164553	35
940074486	86
570346274	53
290061555	35
570406765	53
260009873	31
570112710	53
310462118	33
570675685	53
330014510	35
290042992	35
471012157	46
400010089	48
290003024	36
360116612	35
291002676	35
290351499	35
571093469	53
870048104	80
294029800	35
400114003	48
291068430	35
290278651	35
290055911	35
411010255	45
270163654	31
290091217	35
290652634	35
291138950	35
291021212	35
292852754	35
870015842	80
400019310	48
291028349	35
291104835	35
290096014	35
290016495	35
296675270	35
291098800	35
400235811	48
641064136	52
641222181	52
570138965	53
291102719	35
310398452	35
291116922	35
880002255	80
310015561	33
310030110	33
400087812	48
400925028	48
290027314	36
570224977	53
292535317	35
570266289	53
570162726	53
291022669	35
290703069	35
570286034	53
570158214	53
910311943	83
293022160	35
291105670	35
290637279	35
410050954	45
291014585	35
571631924	53
290043484	35
291367313	35
401115500	48
294224823	35
400301512	48
570386128	51
500005508	50
400029766	48
310004322	33
291125549	25
291021034	35
471001040	46
570045762	53
293061823	35
570098742	53
570069785	35
291138764	35
293714860	35
290000700	35
291018769	36
298464187	35
291099351	35
890250197	84
400637995	48
740379992	63
570138531	54
291730159	35
292168390	35
291141374	35
294320393	35
641025912	52
298238373	35
400386224	48
290024536	36
202006468	40
290367557	35
400040409	48
290081092	35
580009530	42
290081653	33
290786967	35
291045154	48
350617880	36
295348143	35
291099513	35
660221896	54
360000185	36
294176713	35
870060970	80
298085844	35
292347537	35
400155125	48
270023240	32
292279035	35
570384737	53
291395830	35
294012338	35
291043534	35
570147166	53
570234816	53
291043828	35
290253144	35
290050863	35
570061210	53
641269595	35
311036392	33
670072095	54
400772817	48
740064410	63
290059550	32
320254631	33
660024012	54
350544794	36
294467530	35
294239456	35
290639557	35
870116118	80
292112513	35
291101992	35
296183890	35
290017645	35
350123314	36
500009341	50
294193243	35
291104134	35
292258879	35
660000318	54
710092490	62
570063981	35
291144730	35
290039150	35
298720957	35
570124263	53
294357734	35
290462738	35
880010207	35
290728533	35
296047333	35
291021514	35
950017930	87
401289788	48
400661438	48
641274904	52
295605111	35
880260840	80
570185874	53
290783291	35
291098908	35
330131443	35
210008016	24
430146710	47
291164030	35
290409462	35
294146130	35
570178304	53
291138896	35
320861570	34
350949107	36
291143148	33
520033582	48
290043816	34
291088627	35
400330415	48
870028260	80
290200326	35
290530199	35
291061770	35
290041708	35
571184200	53
291124577	35
440018714	47
740114417	63
292747934	35
290071054	35
296667854	35
641024878	52
570098572	35
294169660	35
292453000	35
310292689	33
291138233	35
570110971	53
311038212	35
570162130	53
290527902	35
291039383	35
290022371	35
570014077	53
350950890	35
580008096	42
870038656	80
570159849	53
291102506	35
292461151	35
294351710	35
570139465	54
720045720	63
290046289	35
420003746	45
290536472	35
641025580	52
641158386	52
290124034	35
890006067	84
570046181	35
400620081	35
641024770	52
291054714	33
298008610	35
430039514	47
350104140	36
291022413	35
290817986	35
290001102	33
291144519	35
570384648	35
450049779	47
350328579	36
570054028	53
290094917	35
290010454	35
293058539	35
870049046	80
350619824	35
291141030	35
400227762	48
298859025	35
340010061	44
570009510	53
870061011	35
291044328	35
290237041	36
570226422	53
350340242	33
293720584	35
270031650	32
352703385	35
400017423	48
310416264	35
570231124	53
571668178	53
400062445	48
570612420	35
290121701	34
311007619	33
360043445	36
400086778	48
291102867	35
291122655	35
140133909	22
571129242	53
290211778	35
295602473	35
290227933	35
290060710	35
330053051	35
400581663	48
420072845	45
570004748	53
570142180	53
294228128	35
575317337	53
290030765	35
400525704	48
290228948	35
297116525	35
660000300	54
650029437	51
293052980	35
570235251	53
200002740	40
310202698	33
570088135	53
291043674	35
291155170	35
402477472	48
571361137	48
450235734	47
290085942	35
570011833	53
350024073	32
890028648	84
360330312	35
290033128	35
294430504	35
295053119	35
440064376	47
294116451	35
291150110	35
570004349	53
291151418	35
291003214	35
291029035	35
260071625	31
291145736	35
571561578	54
770092977	64
620013370	53
430185537	35
200048562	40
870036432	80
360172105	36
290586941	35
360164250	35
575139064	35
870064355	80
571093620	53
291383599	35
400125986	48
298577321	35
570356369	35
291143423	35
570176204	53
570104718	53
400811723	48
570012856	53
296393673	35
400480867	48
570133149	53
720029260	35
293027110	35
570144230	53
350173583	36
870341014	80
580016439	42
291140971	35
291013902	35
570182867	35
570127157	53
291058221	35
290500338	35
291102468	35
290018919	35
641057067	52
430008570	47
720047536	63
291088295	35
570384257	53
291028470	35
291139302	35
291098754	35
570147743	53
291020267	35
650007794	51
660562618	54
590019503	41
291195172	36
290023769	35
400123592	48
570108730	53
400012359	48
290012791	35
290099781	35
400445760	48
293251746	35
400083540	48
600000567	43
292645201	35
401291707	35
294156950	35
292997710	35
291014127	35
310102880	33
800041194	71
310015723	33
291140807	35
570182948	53
291095186	35
291141609	35
291293581	35
320114317	34
260117854	31
440056276	47
320777510	35
292434693	35
291055621	35
400398877	48
293119023	35
294407286	35
600006220	43
641034768	52
293744947	35
290050588	35
292231776	35
570102880	53
295721251	35
292090218	35
295056231	35
291023274	35
290039398	35
294973907	35
570228107	53
291022332	35
291111726	35
290036984	35
641025157	52
291686656	35
870005901	80
570183448	53
291819435	35
295124199	35
295695790	35
291065856	35
440109582	47
291122353	35
291567487	35
575211512	53
870158678	80
360352995	36
291066003	35
920067140	35
292003943	35
320018253	35
291049990	35
210059648	35
872370887	35
570183553	53
291159516	35
350113254	36
290109078	35
290050227	35
660290960	54
290051312	35
400067366	48
291065929	35
291099572	35
320127133	34
292286287	35
200305930	40
292467753	35
363899138	35
400002647	48
400004542	48
295317582	35
202029980	35
291017142	35
350013993	36
293007128	35
870002384	80
291005900	35
290770165	35
590056018	41
290430380	35
570720184	35
330232398	35
200005510	40
290002346	35
290006821	35
291022928	35
450023486	47
570492769	53
295765224	35
570208351	53
660039001	54
400010453	48
360031528	36
295291206	53
820048283	72
292050798	21
294086617	35
570355486	54
870093827	80
291088600	35
291142966	35
570121531	53
320814530	34
570022410	53
350093318	35
330164350	36
293126933	35
291061753	35
320120244	34
290189675	35
292855524	35
140167595	22
641080409	35
400232740	48
291098924	35
295864389	35
293741905	35
570025451	53
297066730	35
570384206	53
190010185	20
450035131	47
292115407	35
293882754	35
290709393	35
400880326	48
291156614	35
291129048	35
296289043	35
575143100	53
294406727	35
400652951	48
291061915	35
570162114	53
320397386	35
570356598	53
310208092	33
570088216	53
400016869	48
311018564	33
290210755	35
590033271	53
641057083	52
740021516	35
650018494	51
292845502	35
291073182	35
292784643	35
570098688	53
330146599	35
291038344	35
570137381	53
570576059	53
294057005	35
870051148	80
293065080	35
291138683	35
290039410	34
297482564	35
291036414	35
590055690	41
570072476	53
291138047	35
400042932	48
270018883	32
570017858	53
360114270	36
291045430	35
295004207	35
880233346	80
292293690	35
400006715	48
290017580	35
400257122	48
570112842	53
295916001	35
290960843	35
294282890	35
291141056	35
650058313	51
291043879	35
290038170	35
291018629	32
291054463	35
760019436	61
291138594	36
570229448	53
202006450	40
350044899	36
291095887	35
360392768	36
570237912	53
298779536	35
330012258	35
641157819	52
291787630	35
291044204	35
291065848	35
290001331	36
570043387	53
291054510	35
280119755	30
291105793	48
570074150	53
810006553	72
610050877	56
320209733	34
660033801	54
290158966	35
570013194	35
291000150	35
660001098	54
291069630	35
291066941	35
290337062	35
294236058	35
290028337	35
294995927	35
290076595	34
830065059	73
295630990	35
410016497	36
294119817	35
330269550	35
470131683	46
291118143	35
600009572	43
291114075	35
291118410	35
332235548	35
291124747	35
290016053	35
296827878	35
400148188	48
310000653	33
670064807	54
291033296	35
580013910	42
290061466	35
290265282	35
291132340	36
310112109	35
310248485	33
400144417	48
290175968	35
400182661	48
290099943	35
280144962	30
291767087	35
295291214	35
570611695	47
140000186	22
570115400	53
580013359	42
350003815	36
570121450	53
360085156	36
294243984	35
290287545	36
570225000	53
291234526	35
641056915	52
360322514	36
290010870	35
293037930	35
291101151	35
291805027	35
450045773	47
291143571	35
294142061	35
570225485	53
450204332	47
350130701	36
470030640	46
296278416	35
290003423	35
291143024	35
330130366	35
350329737	36
670007811	54
296009407	35
641041675	52
570401577	53
270022040	32
340223723	44
910309400	80
570230152	53
400548348	48
570384184	53
290096871	35
291102026	35
740083473	63
570118549	53
320111229	34
290019869	35
294994793	35
291025820	35
291036988	35
660091720	54
570447500	53
150000901	25
320024784	35
570163366	53
296736678	35
641133189	52
291038352	35
292814275	35
290023254	35
880000600	80
291420737	35
290118700	35
291448755	35
291102158	35
900020032	85
295641770	35
872231720	80
298008629	35
270196900	35
450232409	47
290361524	35
291044115	35
571108431	53
293734313	35
291073085	35
298259230	35
950004120	87
290050421	35
310016010	33
570131588	53
570088399	53
350618364	36
571058442	53
290014964	35
292163037	35
630127905	53
411021346	45
590144790	41
200041797	40
400039001	48
297003054	55
291045510	35
270050590	35
610011880	56
641056583	52
570159130	48
292302231	35
350349380	36
291019382	35
350329109	35
271010126	31
291350267	35
570045886	53
870275968	80
295990759	35
294294422	35
720054206	63
291138675	35
290086205	35
290077567	35
620010894	48
570095140	34
291022120	35
400004704	48
290039355	35
291096018	35
400384248	48
570024609	54
290426413	35
660032325	54
870147307	80
400451964	35
170129705	21
295978996	35
291148239	35
822014610	72
291118550	35
293833010	35
292148852	35
296671614	35
430041047	47
430042663	47
296774693	35
290159334	35
295950064	35
220134588	23
400159732	48
291002790	35
290059666	35
662021592	54
641044852	52
570208483	53
600082270	43
660189275	54
740352172	63
350268703	36
294244964	35
291138870	35
570125391	53
291109438	35
570058651	53
400015048	48
280213751	30
570237017	35
570023475	53
291143563	35
571669654	54
290019702	35
291143741	35
291099653	35
570204623	53
297174770	35
290091420	35
740118030	63
291296050	36
570073375	53
291013260	35
291105106	35
290656613	35
570104211	53
400308363	48
311013732	33
590027751	41
870056379	80
291141986	35
292103530	35
570137896	53
290026946	35
292320400	35
570715342	53
570038510	53
291067549	35
290063116	35
400200031	48
290010101	35
330059009	35
670017604	54
294039147	35
290015995	35
291325416	35
400015994	48
292080697	36
570016363	53
360137750	36
400463407	48
570268320	35
411007629	45
400866463	48
291140211	35
570085268	53
940008793	86
291099076	35
291003583	35
570221641	53
570151716	53
570490332	53
291041779	35
641081480	52
570115531	53
400072203	48
291067816	33
740094025	63
290551358	35
360041795	36
293005648	35
200013157	40
294219811	35
280005083	30
310626331	33
200066471	35
291112021	35
291119700	35
291141188	35
290047170	36
260044881	31
570367310	53
580011810	42
294080929	35
291975135	35
291348246	35
641172648	52
590045466	41
290076870	35
292654871	35
600000664	43
670145262	54
580017389	42
290030080	35
330400304	35
291342620	35
330298135	35
590052357	41
201032287	40
642058512	35
290079020	35
291065422	35
570028337	53
295683120	35
291145515	35
292994397	35
290030129	35
